espèce source,interaction,espèce cible,source,poids,commentaire
pois,défavorise,poireau,"Défavorise d'après 'Rustica', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Jardipartage', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jean Monet. Le jardin des Monet', Défavorise d'après 'Le Monde', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",14.0,
pois,favorise,poivron,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
pois,favorise,pomme de terre,"Défavorise d'après 'Companion Planting  The Natural Way to Gardening', Défavorise d'après 'Companion planting', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Le potager de Marie', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Jardinage Biologique', Favorise d'après 'IDEP Foundation', Favorise d'après 'Ecological Agriculture Projects, McGill University', Défavorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Companion gardening', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",12.0,
pois,défavorise,pommier,Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager',1.0,
pois,favorise,radis,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'good and bad companions for vegetables', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Le potager de Marie', Favorise d'après 'Companion Planting  The Natural Way to Gardening', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Companion planting', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Companion gardening', Favorise d'après 'Ecological Agriculture Projects, McGill University'",23.0,
pois,défavorise,raifort,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
pois,favorise,ricin,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
pois,favorise,romarin,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager'",2.0,
pois,défavorise,rue,Défavorise d'après 'Jardinage Biologique',1.0,
pois,favorise,rutabaga,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Companion planting', Favorise d'après 'Plantes amies, ennemies'",3.0,
pois,favorise,sarriette,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",3.0,
pois,favorise,sauge,"Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'IDEP Foundation'",3.0,
pois,favorise,scarole,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
pois,défavorise,tomate,"Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Rustica', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'Companion planting', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Jardipartage', Favorise d'après 'Le potager de Marie', Défavorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat'",7.0,
pois,favorise,tournesol,Favorise d'après 'Ekopedia : cultures associées',1.0,
pois,défavorise,échalote,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
poivron,défavorise,absinthe,Défavorise d'après 'Defi Ecologique',1.0,
poivron,favorise,ail,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
poivron,favorise,aneth,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
poivron,favorise,asperge,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie'",2.0,
poivron,favorise,aubergine,"Favorise d'après 'Companion gardening', Favorise d'après 'Le potager de Marie', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",5.0,
poivron,favorise,basilic,"Favorise d'après 'good and bad companions for vegetables', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",4.0,
poivron,défavorise,betterave,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
poivron,favorise,camomille,Favorise d'après 'Ekopedia : cultures associées',1.0,
poivron,favorise,carotte,"Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Le potager de Marie', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",8.0,
poivron,défavorise,chou-rave,Défavorise d'après 'Companion planting',1.0,
poivron,favorise,choux,"Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",4.0,
poivron,défavorise,ciboulette,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
poivron,favorise,courgette,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
poivron,défavorise,cresson,Défavorise d'après 'Defi Ecologique',1.0,
poivron,favorise,endive,"Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3'",1.0,
poivron,défavorise,epinard,"Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",2.0,
poivron,favorise,estragon,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
poivron,défavorise,fenouil,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",3.0,
poivron,favorise,fève fèverole,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
poivron,favorise,lavande,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
poivron,favorise,maïs,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
poivron,défavorise,noyer,"Défavorise d'après 'Ooreka', Défavorise d'après 'Defi Ecologique'",2.0,
poivron,favorise,oignon,"Favorise d'après 'good and bad companions for vegetables', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie', Favorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",4.0,
poivron,favorise,pois,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
poivron,défavorise,pomme de terre,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jardipartage', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Rustica', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",4.0,
poivron,favorise,radis,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
poivron,favorise,soucis,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
poivron,favorise,tanaisie,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
poivron,favorise,thym,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
poivron,favorise,tomate,"Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Le potager de Marie', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Wikipedia. Article ""Culture associée""', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",7.0,
poivron,favorise,œillet d'inde,"Favorise d'après 'Wikipedia. Article ""Culture associée""'",1.0,
pomme de terre,défavorise,absinthe,Défavorise d'après 'Defi Ecologique',1.0,
pomme de terre,favorise,ail,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Jardin Bio', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager'",9.0,
pomme de terre,favorise,aneth,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
pomme de terre,défavorise,arroche,"Défavorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Le Monde', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",4.0,
pomme de terre,défavorise,artichaut,Défavorise d'après 'Companion gardening',1.0,
pomme de terre,favorise,asperge,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
pomme de terre,défavorise,aubergine,"Défavorise d'après 'Rustica', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jardipartage', Favorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Defi Ecologique', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Plantes amies, ennemies', Défavorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Companion gardening', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Companion planting', Favorise d'après 'IDEP Foundation', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.'",4.0,
pomme de terre,défavorise,betterave,"Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'IDEP Foundation', Défavorise d'après 'Rustica', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Jardipartage'",5.0,
pomme de terre,défavorise,blettes,"Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Jean Monet. Le jardin des Monet', Défavorise d'après 'Rustica', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",4.0,
pomme de terre,favorise,brocoli,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Le potager de Marie', Favorise d'après 'IDEP Foundation'",5.0,
pomme de terre,favorise,camomille allemande,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
pomme de terre,favorise,capucine,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'IDEP Foundation', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",8.0,
pomme de terre,défavorise,carotte,"Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Rustica', Défavorise d'après 'Jardipartage', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Le Monde'",9.0,
pomme de terre,défavorise,cerisier,"Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'IDEP Foundation'",2.0,
pomme de terre,favorise,chanvre,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
pomme de terre,favorise,chou de bruxelles,"Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Le potager de Marie', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'IDEP Foundation', Favorise d'après 'Companion gardening'",6.0,
pomme de terre,défavorise,chou-rave,Défavorise d'après 'Companion planting',1.0,
pomme de terre,favorise,choux,"Favorise d'après 'Jardin Bio', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Ecological Agriculture Projects, McGill University', Défavorise d'après 'Defi Ecologique', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Le potager de Marie', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'IDEP Foundation', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Companion Planting  The Natural Way to Gardening', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Companion gardening', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Companion planting', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",21.0,
pomme de terre,favorise,ciboulette chinoise,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
pomme de terre,défavorise,concombre,"Défavorise d'après 'Companion Planting  The Natural Way to Gardening', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Ecological Agriculture Projects, McGill University', Défavorise d'après 'Companion planting', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Jardipartage', Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'IDEP Foundation', Défavorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Défavorise d'après 'Le Monde', Défavorise d'après 'Jean Monet. Le jardin des Monet', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Companion gardening', Défavorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Rustica', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', ""Le guide terre vivante du potager bio""",21.0,
pomme de terre,favorise,coriandre,"Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Companion planting', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",6.0,
pomme de terre,défavorise,cornichon,"Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Jardipartage', Défavorise d'après 'Rustica', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Defi Ecologique'",9.0,
pomme de terre,défavorise,"courge, citrouille, potiron","Défavorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Défavorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Défavorise d'après 'Le Monde', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'IDEP Foundation', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Jardipartage', Défavorise d'après 'Ecological Agriculture Projects, McGill University', Défavorise d'après 'Companion planting', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Défavorise d'après 'Rustica', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Companion gardening', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Ekopedia : cultures associées'",12.0,
pomme de terre,défavorise,courgette,"Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Jardipartage', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Defi Ecologique', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",3.0,
pomme de terre,défavorise,céleris,"Défavorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie', Défavorise d'après 'Rustica', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Companion gardening', Défavorise d'après 'Jardipartage', Défavorise d'après 'IDEP Foundation', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Jean Monet. Le jardin des Monet', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",2.0,
pomme de terre,favorise,echalote,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ecological Agriculture Projects, McGill University'",3.0,
pomme de terre,favorise,epinard,"Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",5.0,
pomme de terre,défavorise,fenouil,"Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Companion planting'",3.0,
pomme de terre,défavorise,framboisier,"Défavorise d'après 'Rustica', Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Ecological Agriculture Projects, McGill University', Défavorise d'après 'IDEP Foundation', Défavorise d'après 'Companion gardening', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Le Monde'",7.0,
pomme de terre,favorise,fève,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
